Song_title,Word,Count
AM04:00,na,1
AM04:00,tsudzuru,1
AM04:00,tsutanai,2
AM04:00,kotoba,2
AM04:00,kurikaesu,2
AM04:00,dake,2
AM04:00,de,4
AM04:00,naiteiru,2
AM04:00,kaerenai,2
AM04:00,hitori,2
AM04:00,mada,2
AM04:00,temae,2
AM04:00,matteiru,2
AM04:00,now,3
AM04:00,sleep,3
AM04:00,dream,1
AM04:00,i,1
Amazing Grace (Live in church ver.),amazing,5
Amazing Grace (Live in church ver.),grace,5
Amazing Grace (Live in church ver.),how,5
Amazing Grace (Live in church ver.),sweet,5
Amazing Grace (Live in church ver.),the,5
Amazing Grace (Live in church ver.),sound,5
Amazing Grace (Live in church ver.),that,5
Amazing Grace (Live in church ver.),saved,5
Amazing Grace (Live in church ver.),a,5
Amazing Grace (Live in church ver.),wretch,5
Amazing Grace (Live in church ver.),like,5
Amazing Grace (Live in church ver.),me,5
Amazing Grace (Live in church ver.),i,15
Amazing Grace (Live in church ver.),once,5
Amazing Grace (Live in church ver.),was,10
Amazing Grace (Live in church ver.),lost,5
Amazing Grace (Live in church ver.),but,10
Amazing Grace (Live in church ver.),now,10
Amazing Grace (Live in church ver.),am,5
Amazing Grace (Live in church ver.),found,5
Amazing Grace (Live in church ver.),blind,5
Amazing Grace (Live in church ver.),see,5
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kioku,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nado,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),iranai,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),eien,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ni,17
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nemuritai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),mou,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kono,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),mama,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),asa,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ga,4
Anata ni Deawanakereba kasetsutouka (Live in church ver.),konakutatte,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ii,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ya,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),itsumo,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),yume,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),no,10
Anata ni Deawanakereba kasetsutouka (Live in church ver.),naka,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),de,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),wa,9
Anata ni Deawanakereba kasetsutouka (Live in church ver.),anata,10
Anata ni Deawanakereba kasetsutouka (Live in church ver.),waratteru,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),doushite,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nee,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kienai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),i,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),gave,4
Anata ni Deawanakereba kasetsutouka (Live in church ver.),you,4
Anata ni Deawanakereba kasetsutouka (Live in church ver.),everything,5
Anata ni Deawanakereba kasetsutouka (Live in church ver.),me,4
Anata ni Deawanakereba kasetsutouka (Live in church ver.),anything,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kitto,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),itsumade,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),demo,5
Anata ni Deawanakereba kasetsutouka (Live in church ver.),youre,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),still,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),my,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),aishiteru,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nda,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),yo,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),manatsu,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),futta,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),yuki,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),youna,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),sore,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),hakanai,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kiseki,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nanda,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),deawanakereba,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),konna,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),setsunakute,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),mune,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),wo,4
Anata ni Deawanakereba kasetsutouka (Live in church ver.),shimetsukeru,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),koto,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),mo,10
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nakatta,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),soredemo,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),deaenakereba,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),tsuyosa,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),yasashisa,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),shiranai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),heya,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),sumi,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),naiteita,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nani,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),miezu,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kisetsu,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),furetakunai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ano,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),hana,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),na,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),wasuretatte,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),dakedo,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ima,3
Anata ni Deawanakereba kasetsutouka (Live in church ver.),sou,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),zutto,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),im,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),waiting,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),aishitete,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),mafuyu,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),saita,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),sabishikute,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),namida,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),tomaranai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),yoru,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),okuritai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),tada,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),aisarete,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ite,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ne,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),to,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),tsutsumareteta,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),hajimete,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),waraeta,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),watashi,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),youni,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),moshi,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),negai,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),hitotsu,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kanau,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),nara,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ichido,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),furete,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),hoshii,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),umarete,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),yokatta,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),kanjireta,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),asahi,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),terasarete,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),shirazu,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),ita,1
Anata ni Deawanakereba kasetsutouka (Live in church ver.),tojireba,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),sugu,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),soko,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),iru,2
Anata ni Deawanakereba kasetsutouka (Live in church ver.),mada,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kioku,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nado,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),iranai,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),eien,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ni,18
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nemuritai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),mou,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kono,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),mama,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),asa,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ga,5
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kunakutatte,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ii,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ya,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),itsumo,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),yume,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),no,10
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),naka,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),de,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),wa,8
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),anata,10
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),waratteru,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),doushite,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nee,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kienai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),i,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),gave,4
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),you,7
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),everything,5
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),me,4
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),anything,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kitto,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),itsu,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),made,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),demo,5
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),youre,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),still,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),my,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),aishiterunda,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),yo,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),manatsu,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),futta,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),yuki,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),na,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),sore,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),hakanai,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kiseki,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nanda,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),deawanakereba,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),konna,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),setsunakute,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),mune,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),o,4
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),shimetsukeru,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),koto,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),mo,6
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nakatta,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),soredemo,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),deaenakereba,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),tsuyosa,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),yasashisa,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),shiranai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),heya,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),sumi,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),naiteita,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nanimo,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),miezu,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kisetsu,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),furetakunai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ano,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),hana,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),wasuretatte,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),dakedo,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ima,3
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),sou,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),zutto,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),im,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),waiting,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),aishitetemo,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),mafuyu,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),saita,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),sabishikute,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),namida,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),tomaranai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),yoru,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),okuritai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),tada,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),aisareteite,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ne,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),to,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),tsutsumareteta,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),hajimete,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),waraeta,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),watashi,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),moshimo,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),negai,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),hitotsu,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kanau,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),nara,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ichido,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),furetehoshii,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),umarete,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),yokatta,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),kanjireta,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),asahi,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),terasarete,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),shirazu,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),ita,1
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),tojireba,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),sugu,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),soko,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),iru,2
Anata ni Deawanakereba ~Kasetsutouka~ (あなたに出会わなければ ～夏雪冬花～),mada,1
Believe Be:leave,kabe,1
Believe Be:leave,no,7
Believe Be:leave,shashin,1
Believe Be:leave,sabita,1
Believe Be:leave,fureemu,1
Believe Be:leave,kara,1
Believe Be:leave,kabin,1
Believe Be:leave,ano,4
Believe Be:leave,hi,4
Believe Be:leave,mama,2
Believe Be:leave,de,4
Believe Be:leave,suterarenai,1
Believe Be:leave,furubita,1
Believe Be:leave,tedibea,2
Believe Be:leave,surikireta,1
Believe Be:leave,neibii,1
Believe Be:leave,kooto,1
Believe Be:leave,i,17
Believe Be:leave,believe,14
Believe Be:leave,in,9
Believe Be:leave,you,12
Believe Be:leave,nando,2
Believe Be:leave,mo,2
Believe Be:leave,iu,2
Believe Be:leave,koerarenai,1
Believe Be:leave,baddo,2
